date_hr,residual,season,weathersit_grouped,hr,weekday,temp_bin,hum_bin
2012-04-16_3,-0.051802635192871094,2,1,3,1,1,0.0
2012-04-16_4,0.03687858581542969,2,1,4,1,1,0.0
2012-04-16_5,2.1843605041503906,2,1,5,1,1,0.0
2012-04-16_6,3.3177642822265625,2,1,6,1,1,0.0
2012-04-16_7,11.394378662109375,2,1,7,1,1,0.0
2012-04-16_8,60.41119384765625,2,2,8,1,1,0.0
2012-04-16_9,-1.52545166015625,2,1,9,1,1,0.0
2012-04-16_10,-6.583038330078125,2,1,10,1,1,0.0
2012-04-16_11,-0.1481781005859375,2,1,11,1,1,0.0
2012-04-16_12,-2.01220703125,2,1,12,1,1,0.0
2012-04-16_13,-6.8525390625,2,1,13,1,1,0.0
2012-04-16_14,1.557647705078125,2,1,14,1,1,0.0
2012-04-16_15,-9.191375732421875,2,1,15,1,1,0.0
2012-04-16_16,-1.894622802734375,2,1,16,1,1,0.0
2012-04-16_17,101.35894775390625,2,1,17,1,1,0.0
2012-04-16_18,78.3905029296875,2,1,18,1,1,0.0
2012-04-16_19,11.62152099609375,2,1,19,1,1,0.0
2012-04-16_20,1.849151611328125,2,1,20,1,1,0.0
2012-04-16_21,-3.2171630859375,2,1,21,1,1,0.0
2012-04-16_22,0.26416015625,2,1,22,1,1,0.0
2012-04-16_23,-0.39138031005859375,2,1,23,1,1,0.0
2012-04-17_0,0.6604881286621094,2,1,0,2,1,0.0
2012-04-17_1,0.4290008544921875,2,1,1,2,1,0.0
2012-04-17_2,0.18413257598876953,2,1,2,2,1,0.0
2012-04-17_3,0.019564151763916016,2,1,3,2,1,0.0
2012-04-17_4,0.4632301330566406,2,1,4,2,1,0.0
2012-04-17_5,-0.09618568420410156,2,1,5,2,1,0.0
2012-04-17_6,0.433624267578125,2,1,6,2,1,0.0
2012-04-17_7,-3.729156494140625,2,1,7,2,1,0.0
2012-04-17_8,98.16827392578125,2,1,8,2,1,0.0
2012-04-17_9,6.73297119140625,2,1,9,2,1,0.0
2012-04-17_10,-0.64495849609375,2,1,10,2,1,0.0
2012-04-17_11,3.687530517578125,2,1,11,2,1,0.0
2012-04-17_12,1.223968505859375,2,1,12,2,1,0.0
2012-04-17_13,1.3695220947265625,2,1,13,2,1,0.0
2012-04-17_14,1.734466552734375,2,1,14,2,1,0.0
2012-04-17_15,6.52459716796875,2,1,15,2,1,0.0
2012-04-17_16,5.134033203125,2,1,16,2,1,0.0
2012-04-17_17,146.54620361328125,2,1,17,2,1,0.0
2012-04-17_18,140.56402587890625,2,1,18,2,1,0.0
2012-04-17_19,2.31146240234375,2,1,19,2,1,0.0
2012-04-17_20,9.900909423828125,2,1,20,2,1,0.0
2012-04-17_21,-5.26544189453125,2,1,21,2,1,0.0
2012-04-17_22,-0.9207916259765625,2,1,22,2,1,0.0
2012-04-17_23,1.2439956665039062,2,1,23,2,1,0.0
2012-04-18_0,0.032512664794921875,2,1,0,3,1,0.0
2012-04-18_1,-0.16151142120361328,2,1,1,3,1,0.0
2012-04-18_2,0.2114095687866211,2,2,2,3,1,0.0
2012-04-18_3,0.18317937850952148,2,2,3,3,1,0.0
2012-04-18_4,0.12841129302978516,2,2,4,3,1,0.0
2012-04-18_5,1.7519035339355469,2,2,5,3,1,0.0
2012-04-18_6,-1.6865997314453125,2,2,6,3,1,0.0
2012-04-18_7,2.134765625,2,2,7,3,1,0.0
2012-04-18_8,28.0068359375,2,3,8,3,1,0.0
2012-04-18_9,2.337921142578125,2,3,9,3,1,0.0
2012-04-18_10,1.14794921875,2,3,10,3,1,0.0
2012-04-18_11,0.42596435546875,2,3,11,3,1,0.0
2012-04-18_12,0.9799957275390625,2,3,12,3,1,0.0
2012-04-18_13,-0.6898956298828125,2,3,13,3,1,0.0
2012-04-18_14,-0.01983642578125,2,3,14,3,1,0.0
2012-04-18_15,-1.3790740966796875,2,3,15,3,1,0.0
2012-04-18_16,-1.56378173828125,2,2,16,3,1,0.0
2012-04-18_17,7.05181884765625,2,2,17,3,1,0.0
2012-04-18_18,-5.851409912109375,2,2,18,3,1,0.0
2012-04-18_19,-6.370849609375,2,2,19,3,1,0.0
2012-04-18_20,-3.514251708984375,2,2,20,3,1,0.0
2012-04-18_21,2.920074462890625,2,2,21,3,1,0.0
2012-04-18_22,0.5740966796875,2,2,22,3,1,0.0
2012-04-18_23,0.44197845458984375,2,2,23,3,1,0.0
2012-04-19_0,0.362579345703125,2,3,0,4,1,0.0
2012-04-19_1,-0.36266040802001953,2,3,1,4,1,0.0
2012-04-19_2,0.12405538558959961,2,2,2,4,1,0.0
2012-04-19_3,0.015099763870239258,2,2,3,4,1,0.0
2012-04-19_4,-0.09884881973266602,2,2,4,4,1,0.0
2012-04-19_5,-0.27266502380371094,2,1,5,4,1,0.0
2012-04-19_6,-0.02492523193359375,2,2,6,4,1,0.0
2012-04-19_7,8.837554931640625,2,2,7,4,1,0.0
2012-04-19_8,116.96826171875,2,2,8,4,1,0.0
2012-04-19_9,-0.54058837890625,2,2,9,4,1,0.0
2012-04-19_10,-2.026397705078125,2,1,10,4,1,0.0
2012-04-19_11,0.860076904296875,2,1,11,4,1,0.0
2012-04-19_12,-2.57586669921875,2,1,12,4,1,0.0
2012-04-19_13,-0.2015228271484375,2,1,13,4,1,0.0
2012-04-19_14,-1.390869140625,2,1,14,4,1,0.0
2012-04-19_15,2.130157470703125,2,1,15,4,1,0.0
2012-04-19_16,0.4373779296875,2,1,16,4,1,0.0
2012-04-19_17,136.2138671875,2,1,17,4,1,0.0
2012-04-19_18,155.714111328125,2,1,18,4,1,0.0
2012-04-19_19,10.29351806640625,2,1,19,4,1,0.0
2012-04-19_20,1.96514892578125,2,1,20,4,1,0.0
2012-04-19_21,-3.127899169921875,2,1,21,4,1,0.0
2012-04-19_22,7.9210357666015625,2,1,22,4,1,0.0
2012-04-19_23,-0.3659515380859375,2,1,23,4,1,0.0
2012-04-20_0,0.8194465637207031,2,1,0,5,1,0.0
2012-04-20_1,0.24393081665039062,2,1,1,5,1,0.0
2012-04-20_2,-0.1527862548828125,2,1,2,5,1,0.0
2012-04-20_3,0.1389904022216797,2,1,3,5,1,0.0
2012-04-20_4,-0.052903175354003906,2,1,4,5,1,0.0
2012-04-20_5,-0.12351799011230469,2,1,5,5,1,0.0
2012-04-20_6,0.39698028564453125,2,1,6,5,1,0.0
2012-04-20_7,-0.417449951171875,2,1,7,5,1,0.0
2012-04-20_8,149.6478271484375,2,1,8,5,1,0.0
2012-04-20_9,8.447509765625,2,1,9,5,1,0.0
2012-04-20_10,4.04864501953125,2,1,10,5,1,0.0
2012-04-20_11,5.32806396484375,2,1,11,5,1,0.0
2012-04-20_12,6.19903564453125,2,1,12,5,1,0.0
2012-04-20_13,0.33294677734375,2,1,13,5,1,0.0
2012-04-20_14,4.457977294921875,2,1,14,5,1,0.0
2012-04-20_15,0.554107666015625,2,1,15,5,1,0.0
2012-04-20_16,34.015625,2,1,16,5,1,0.0
2012-04-20_17,197.05963134765625,2,1,17,5,1,0.0
2012-04-20_18,54.66534423828125,2,1,18,5,1,0.0
2012-04-20_19,8.60626220703125,2,1,19,5,1,0.0
2012-04-20_20,2.980987548828125,2,1,20,5,1,0.0
2012-04-20_21,-4.051910400390625,2,1,21,5,1,0.0
2012-04-20_22,0.3686981201171875,2,1,22,5,1,0.0
2012-04-20_23,0.6905517578125,2,1,23,5,1,0.0
2012-04-21_0,1.2729034423828125,2,1,0,6,1,0.0
2012-04-21_1,-0.8031768798828125,2,1,1,6,1,0.0
2012-04-21_2,0.9365158081054688,2,1,2,6,1,0.0
2012-04-21_3,-0.2613048553466797,2,1,3,6,1,0.0
2012-04-21_4,0.06601142883300781,2,1,4,6,1,0.0
2012-04-21_5,-0.040389060974121094,2,1,5,6,1,0.0
2012-04-21_6,-0.875518798828125,2,1,6,6,1,0.0
2012-04-21_7,-1.4334182739257812,2,1,7,6,1,0.0
2012-04-21_8,0.5542449951171875,2,1,8,6,1,0.0
2012-04-21_9,-3.341888427734375,2,1,9,6,1,0.0
2012-04-21_10,6.33984375,2,1,10,6,1,0.0
2012-04-21_11,133.3944091796875,2,1,11,6,1,0.0
2012-04-21_12,141.78692626953125,2,1,12,6,1,0.0
2012-04-21_13,161.28570556640625,2,1,13,6,1,0.0
2012-04-21_14,110.95306396484375,2,1,14,6,1,0.0
2012-04-21_15,117.49252319335938,2,1,15,6,1,0.0
2012-04-21_16,137.56539916992188,2,1,16,6,1,0.0
2012-04-21_17,73.93695068359375,2,2,17,6,1,0.0
2012-04-21_18,1.119842529296875,2,2,18,6,1,0.0
2012-04-21_19,-1.1652984619140625,2,3,19,6,1,0.0
2012-04-21_20,1.4719734191894531,2,3,20,6,1,0.0
2012-04-21_21,0.6652908325195312,2,3,21,6,1,0.0
2012-04-21_22,-1.4845962524414062,2,1,22,6,1,0.0
2012-04-21_23,-0.9758377075195312,2,2,23,6,1,0.0
2012-04-22_0,-1.0827178955078125,2,2,0,0,1,0.0
2012-04-22_1,-0.174072265625,2,2,1,0,1,0.0
2012-04-22_2,0.6558189392089844,2,1,2,0,1,0.0
2012-04-22_3,0.4860649108886719,2,2,3,0,1,0.0
2012-04-22_4,-0.0327458381652832,2,2,4,0,1,0.0
2012-04-22_5,0.28328657150268555,2,2,5,0,1,0.0
2012-04-22_6,-0.47954463958740234,2,2,6,0,1,0.0
2012-04-22_7,0.5229129791259766,2,3,7,0,1,0.0
2012-04-22_8,0.4503746032714844,2,3,8,0,1,0.0
2012-04-22_9,-0.08974456787109375,2,3,9,0,1,0.0
2012-04-22_10,-0.9341888427734375,2,3,10,0,1,0.0
2012-04-22_11,1.016082763671875,2,3,11,0,1,0.0
2012-04-22_12,0.09807205200195312,2,3,12,0,1,0.0
2012-04-22_13,1.4580078125,2,3,13,0,1,0.0
2012-04-22_14,1.435638427734375,2,3,14,0,1,0.0
2012-04-22_15,-0.1266021728515625,2,3,15,0,1,0.0
2012-04-22_16,2.480152130126953,2,3,16,0,1,0.0
2012-04-22_17,0.8496513366699219,2,3,17,0,1,0.0
2012-04-22_18,-0.32293701171875,2,3,18,0,1,0.0
2012-04-22_19,2.7964859008789062,2,3,19,0,1,0.0
2012-04-22_20,2.0056610107421875,2,3,20,0,1,0.0
2012-04-22_21,0.02136516571044922,2,3,21,0,1,0.0
2012-04-22_22,0.5240507125854492,2,3,22,0,1,0.0
2012-04-22_23,0.3484077453613281,2,3,23,0,1,0.0
2012-04-23_0,0.6501646041870117,2,3,0,1,1,0.0
2012-04-23_1,0.24659109115600586,2,3,1,1,1,0.0
2012-04-23_2,0.007915735244750977,2,2,2,1,1,0.0
2012-04-23_3,-0.3785121440887451,2,2,3,1,1,0.0
2012-04-23_4,0.08286118507385254,2,3,4,1,1,0.0
2012-04-23_5,0.23310375213623047,2,3,5,1,1,0.0
2012-04-23_6,-0.38820648193359375,2,2,6,1,1,0.0
2012-04-23_7,1.4476470947265625,2,3,7,1,1,0.0
2012-04-23_8,-4.12347412109375,2,2,8,1,1,0.0
2012-04-23_9,-0.037109375,2,2,9,1,1,0.0
2012-04-23_10,-0.6862640380859375,2,2,10,1,1,0.0
2012-04-23_11,0.03858184814453125,2,2,11,1,1,0.0
2012-04-23_12,0.9730987548828125,2,3,12,1,1,0.0
2012-04-23_13,1.007537841796875,2,3,13,1,1,0.0
2012-04-23_14,0.6113128662109375,2,3,14,1,1,0.0
2012-04-23_15,-1.193603515625,2,2,15,1,1,0.0
2012-04-23_16,-2.73431396484375,2,3,16,1,1,0.0
2012-04-23_17,1.7864532470703125,2,3,17,1,1,0.0
2012-04-23_18,5.222412109375,2,3,18,1,1,0.0
2012-04-23_19,2.303070068359375,2,2,19,1,1,0.0
2012-04-23_20,3.6385650634765625,2,2,20,1,1,0.0
2012-04-23_21,2.651519775390625,2,2,21,1,1,0.0
2012-04-23_22,0.348480224609375,2,1,22,1,1,0.0
2012-04-23_23,1.5356178283691406,2,1,23,1,1,0.0
2012-04-24_0,-0.1523122787475586,2,2,0,2,1,0.0
2012-04-24_1,-0.04215192794799805,2,2,1,2,1,0.0
2012-04-24_2,-0.20775747299194336,2,1,2,2,1,0.0
2012-04-24_3,-0.27552008628845215,2,1,3,2,1,0.0
2012-04-24_4,0.026264190673828125,2,1,4,2,1,0.0
2012-04-24_5,-0.2783546447753906,2,1,5,2,1,0.0
2012-04-24_6,-0.0375213623046875,2,1,6,2,1,0.0
2012-04-24_7,0.75970458984375,2,1,7,2,1,0.0
2012-04-24_8,50.90631103515625,2,1,8,2,1,0.0
2012-04-24_9,-3.39801025390625,2,1,9,2,1,0.0
2012-04-24_10,2.372314453125,2,1,10,2,1,0.0
2012-04-24_11,2.005767822265625,2,1,11,2,1,0.0
2012-04-24_12,-1.6993408203125,2,1,12,2,1,0.0
2012-04-24_13,0.76104736328125,2,1,13,2,1,0.0
2012-04-24_14,-2.9335784912109375,2,1,14,2,1,0.0
2012-04-24_15,1.1982421875,2,1,15,2,1,0.0
2012-04-24_16,7.0521240234375,2,1,16,2,1,0.0
2012-04-24_17,75.09246826171875,2,1,17,2,1,0.0
2012-04-24_18,42.6441650390625,2,1,18,2,1,0.0
2012-04-24_19,10.103240966796875,2,1,19,2,1,0.0
2012-04-24_20,-3.52362060546875,2,1,20,2,1,0.0
2012-04-24_21,4.1450347900390625,2,2,21,2,1,0.0
2012-04-24_22,-1.2991790771484375,2,1,22,2,1,0.0
2012-04-24_23,1.6985855102539062,2,1,23,2,1,0.0
2012-04-25_0,0.63995361328125,2,1,0,3,1,0.0
2012-04-25_1,0.21547317504882812,2,1,1,3,1,0.0
2012-04-25_2,-0.26764726638793945,2,1,2,3,1,0.0
2012-04-25_3,-0.31952452659606934,2,1,3,3,1,0.0
2012-04-25_4,-0.03138256072998047,2,1,4,3,1,0.0
2012-04-25_5,-0.04807472229003906,2,1,5,3,1,0.0
2012-04-25_6,-0.3868408203125,2,1,6,3,1,0.0
2012-04-25_7,2.30987548828125,2,1,7,3,1,0.0
2012-04-25_8,98.9267578125,2,1,8,3,1,0.0
2012-04-25_9,0.689849853515625,2,1,9,3,1,0.0
2012-04-25_10,-0.2864227294921875,2,1,10,3,1,0.0
2012-04-25_11,1.6676483154296875,2,1,11,3,1,0.0
2012-04-25_12,1.77203369140625,2,1,12,3,1,0.0
2012-04-25_13,0.8440093994140625,2,1,13,3,1,0.0
2012-04-25_14,-4.1237640380859375,2,1,14,3,1,0.0
2012-04-25_15,-2.3874969482421875,2,1,15,3,1,0.0
2012-04-25_16,7.644073486328125,2,1,16,3,1,0.0
2012-04-25_17,119.75732421875,2,1,17,3,1,0.0
2012-04-25_18,99.74945068359375,2,1,18,3,1,0.0
2012-04-25_19,8.7283935546875,2,1,19,3,1,0.0
2012-04-25_20,6.741119384765625,2,1,20,3,1,0.0
2012-04-25_21,2.8948822021484375,2,1,21,3,1,0.0
2012-04-25_22,-0.1023406982421875,2,1,22,3,1,0.0
2012-04-25_23,0.12937164306640625,2,2,23,3,1,0.0
2012-04-26_0,-0.5811843872070312,2,2,0,4,1,0.0
2012-04-26_1,-0.1364917755126953,2,2,1,4,1,0.0
2012-04-26_2,0.13984298706054688,2,2,2,4,1,0.0
2012-04-26_3,0.1985645294189453,2,2,3,4,1,0.0
2012-04-26_4,0.16018342971801758,2,2,4,4,1,0.0
2012-04-26_5,0.34090423583984375,2,2,5,4,1,0.0
2012-04-26_6,-1.0750885009765625,2,2,6,4,1,0.0
2012-04-26_7,0.440887451171875,2,3,7,4,1,0.0
2012-04-26_8,7.77606201171875,2,3,8,4,1,0.0
2012-04-26_9,2.2476806640625,2,3,9,4,1,0.0
2012-04-26_10,1.073028564453125,2,2,10,4,1,0.0
2012-04-26_11,0.6882781982421875,2,2,11,4,1,0.0
2012-04-26_12,0.4744415283203125,2,2,12,4,1,0.0
2012-04-26_13,1.7867431640625,2,2,13,4,1,0.0
2012-04-26_14,-0.50897216796875,2,2,14,4,1,0.0
2012-04-26_15,-0.2010040283203125,2,2,15,4,1,0.0
2012-04-26_16,2.308013916015625,2,2,16,4,1,0.0
2012-04-26_17,47.66387939453125,2,1,17,4,1,0.0
2012-04-26_18,53.3458251953125,2,2,18,4,1,0.0
2012-04-26_19,11.03704833984375,2,2,19,4,1,0.0
2012-04-26_20,-0.94989013671875,2,1,20,4,1,0.0
2012-04-26_21,1.5919952392578125,2,1,21,4,1,0.0
2012-04-26_22,0.7560272216796875,2,1,22,4,1,0.0
2012-04-26_23,-0.5701065063476562,2,1,23,4,1,0.0
2012-04-27_0,0.912109375,2,1,0,5,1,0.0
2012-04-27_1,1.976837158203125,2,1,1,5,1,0.0
2012-04-27_2,-0.26856231689453125,2,1,2,5,1,0.0
2012-04-27_3,0.03760862350463867,2,1,3,5,1,0.0
2012-04-27_4,0.0782938003540039,2,1,4,5,1,0.0
2012-04-27_5,0.10305213928222656,2,1,5,5,1,0.0
2012-04-27_6,0.3118438720703125,2,1,6,5,1,0.0
2012-04-27_7,-0.1419677734375,2,1,7,5,1,0.0
2012-04-27_8,39.98614501953125,2,1,8,5,1,0.0
2012-04-27_9,3.961029052734375,2,1,9,5,1,0.0
2012-04-27_10,0.897674560546875,2,1,10,5,1,0.0
2012-04-27_11,-2.8055572509765625,2,1,11,5,1,0.0
2012-04-27_12,-0.231689453125,2,1,12,5,1,0.0
2012-04-27_13,2.40850830078125,2,1,13,5,1,0.0
2012-04-27_14,3.790008544921875,2,1,14,5,1,0.0
2012-04-27_15,-1.6754150390625,2,1,15,5,1,0.0
2012-04-27_16,2.168182373046875,2,1,16,5,1,0.0
2012-04-27_17,92.97601318359375,2,1,17,5,1,0.0
2012-04-27_18,51.41094970703125,2,1,18,5,1,0.0
2012-04-27_19,-0.576568603515625,2,1,19,5,1,0.0
2012-04-27_20,0.7923583984375,2,1,20,5,1,0.0
2012-04-27_21,0.1895294189453125,2,1,21,5,1,0.0
2012-04-27_22,-0.0254974365234375,2,1,22,5,1,0.0
2012-04-27_23,0.5008926391601562,2,1,23,5,1,0.0
2012-04-28_0,1.69659423828125,2,1,0,6,1,0.0
2012-04-28_1,1.1552047729492188,2,1,1,6,1,0.0
2012-04-28_2,0.3459205627441406,2,1,2,6,1,0.0
2012-04-28_3,0.08524322509765625,2,1,3,6,1,0.0
2012-04-28_4,0.06985914707183838,2,1,4,6,1,0.0
2012-04-28_5,-0.0897531509399414,2,1,5,6,1,0.0
2012-04-28_6,-1.6917343139648438,2,1,6,6,1,0.0
2012-04-28_7,-0.7455940246582031,2,1,7,6,1,0.0
2012-04-28_8,3.518829345703125,2,1,8,6,1,0.0
2012-04-28_9,-3.6056671142578125,2,2,9,6,1,0.0
2012-04-28_10,2.54931640625,2,2,10,6,1,0.0
2012-04-28_11,4.30194091796875,2,2,11,6,1,0.0
2012-04-28_12,1.05657958984375,2,2,12,6,1,0.0
2012-04-28_13,-4.137786865234375,2,2,13,6,1,0.0
2012-04-28_14,6.91986083984375,2,1,14,6,1,0.0
2012-04-28_15,5.127197265625,2,1,15,6,1,0.0
2012-04-28_16,4.680633544921875,2,2,16,6,1,0.0
2012-04-28_17,2.197235107421875,2,2,17,6,1,0.0
2012-04-28_18,-2.93115234375,2,3,18,6,1,0.0
2012-04-28_19,1.68206787109375,2,3,19,6,1,0.0
2012-04-28_20,0.172943115234375,2,2,20,6,1,0.0
2012-04-28_21,1.2255096435546875,2,3,21,6,1,0.0
2012-04-28_22,0.816925048828125,2,2,22,6,1,0.0
2012-04-28_23,-0.9311561584472656,2,2,23,6,1,0.0
2012-04-29_0,-0.406005859375,2,3,0,0,1,0.0
2012-04-29_1,-0.06991195678710938,2,2,1,0,1,0.0
2012-04-29_2,0.996490478515625,2,2,2,0,1,0.0
2012-04-29_3,-0.21572494506835938,2,2,3,0,1,0.0
2012-04-29_4,0.04231619834899902,2,2,4,0,1,0.0
2012-04-29_5,0.06105995178222656,2,1,5,0,1,0.0
2012-04-29_6,-0.5494613647460938,2,1,6,0,1,0.0
2012-04-29_7,-1.8776931762695312,2,2,7,0,1,0.0
2012-04-29_8,0.0891876220703125,2,1,8,0,1,0.0
2012-04-29_9,1.400421142578125,2,1,9,0,1,0.0
2012-04-29_10,5.01654052734375,2,1,10,0,1,0.0
2012-04-29_11,5.662628173828125,2,1,11,0,1,0.0
2012-04-29_12,93.646484375,2,1,12,0,1,0.0
2012-04-29_13,102.63369750976562,2,1,13,0,1,0.0
2012-04-29_14,146.60574340820312,2,1,14,0,1,0.0
2012-04-29_15,100.25704956054688,2,1,15,0,1,0.0
2012-04-29_16,104.69174194335938,2,1,16,0,1,0.0
2012-04-29_17,53.704925537109375,2,1,17,0,1,0.0
2012-04-29_18,23.246368408203125,2,1,18,0,1,0.0
2012-04-29_19,-2.89068603515625,2,1,19,0,1,0.0
2012-04-29_20,-0.15814208984375,2,1,20,0,1,0.0
2012-04-29_21,0.0645751953125,2,1,21,0,1,0.0
2012-04-29_22,-0.64447021484375,2,1,22,0,1,0.0
2012-04-29_23,-0.9264984130859375,2,1,23,0,1,0.0
2012-04-30_0,-0.6151466369628906,2,1,0,1,1,0.0
2012-04-30_1,0.8781929016113281,2,1,1,1,1,0.0
2012-04-30_2,0.07158708572387695,2,1,2,1,1,0.0
2012-04-30_3,0.015160322189331055,2,1,3,1,1,0.0
2012-04-30_4,-0.06326818466186523,2,1,4,1,1,0.0
2012-04-30_5,-0.2607135772705078,2,1,5,1,1,0.0
2012-04-30_6,-1.444244384765625,2,1,6,1,1,0.0
2012-04-30_7,3.02764892578125,2,1,7,1,1,0.0
2012-04-30_8,37.88458251953125,2,1,8,1,1,0.0
2012-04-30_9,-0.299957275390625,2,2,9,1,1,0.0
2012-04-30_10,-2.16632080078125,2,2,10,1,1,0.0
2012-04-30_11,0.7197723388671875,2,2,11,1,1,0.0
2012-04-30_12,-0.71038818359375,2,2,12,1,1,0.0
2012-04-30_13,0.66522216796875,2,2,13,1,1,0.0
2012-04-30_14,-3.23187255859375,2,2,14,1,1,0.0
2012-04-30_15,1.1078643798828125,2,2,15,1,1,0.0
2012-04-30_16,2.802459716796875,2,1,16,1,1,0.0
2012-04-30_17,70.1444091796875,2,1,17,1,1,0.0
2012-04-30_18,67.74786376953125,2,2,18,1,1,0.0
2012-04-30_19,10.319580078125,2,2,19,1,1,0.0
2012-04-30_20,-1.94970703125,2,2,20,1,1,0.0
2012-04-30_21,-0.7328033447265625,2,2,21,1,1,0.0
2012-04-30_22,0.7249298095703125,2,2,22,1,1,0.0
2012-04-30_23,-0.7101783752441406,2,2,23,1,1,0.0
2012-05-01_0,0.5456275939941406,2,2,0,2,1,0.0
2012-05-01_1,-0.16755294799804688,2,2,1,2,1,0.0
2012-05-01_2,0.10689973831176758,2,2,2,2,1,0.0
2012-05-01_3,0.33008384704589844,2,2,3,2,1,0.0
2012-05-01_4,0.00930023193359375,2,2,4,2,1,0.0
2012-05-01_5,0.4173431396484375,2,2,5,2,1,0.0
2012-05-01_6,-0.4120922088623047,2,3,6,2,1,0.0
2012-05-01_7,-3.40264892578125,2,2,7,2,1,0.0
2012-05-01_8,11.27520751953125,2,2,8,2,1,0.0
2012-05-01_9,4.944610595703125,2,2,9,2,1,0.0
2012-05-01_10,0.6501007080078125,2,1,10,2,1,0.0
2012-05-01_11,-0.7683868408203125,2,2,11,2,1,0.0
2012-05-01_12,-1.806060791015625,2,2,12,2,1,0.0
2012-05-01_13,4.377044677734375,2,2,13,2,1,0.0
2012-05-01_14,-1.3071136474609375,2,2,14,2,1,0.0
2012-05-01_15,-3.2899017333984375,2,2,15,2,1,0.0
2012-05-01_16,-2.75439453125,2,1,16,2,1,0.0
2012-05-01_17,73.921875,2,1,17,2,1,0.0
2012-05-01_18,126.66802978515625,2,1,18,2,1,0.0
2012-05-01_19,-1.466705322265625,2,1,19,2,1,0.0
2012-05-01_20,-6.028717041015625,2,1,20,2,1,0.0
2012-05-01_21,2.3740234375,2,1,21,2,1,0.0
2012-05-01_22,0.1968536376953125,2,1,22,2,1,0.0
2012-05-01_23,-0.8357315063476562,2,1,23,2,1,0.0
2012-05-02_0,0.6830596923828125,2,1,0,3,1,0.0
2012-05-02_1,-0.2650127410888672,2,1,1,3,1,0.0
2012-05-02_2,0.1192312240600586,2,1,2,3,1,0.0
2012-05-02_3,0.021056175231933594,2,1,3,3,1,0.0
2012-05-02_4,-0.10732173919677734,2,1,4,3,1,0.0
2012-05-02_5,0.3511848449707031,2,1,5,3,1,0.0
2012-05-02_6,-1.4049835205078125,2,3,6,3,1,0.0
2012-05-02_7,-0.8919677734375,2,2,7,3,1,0.0
2012-05-02_8,106.77008056640625,2,2,8,3,1,0.0
2012-05-02_9,2.3787841796875,2,2,9,3,1,0.0
2012-05-02_10,-0.8321075439453125,2,2,10,3,1,0.0
2012-05-02_11,1.1259765625,2,2,11,3,1,0.0
2012-05-02_12,-3.4747314453125,2,2,12,3,1,0.0
2012-05-02_13,-1.399169921875,2,2,13,3,1,0.0
2012-05-02_14,1.5442657470703125,2,1,14,3,1,0.0
2012-05-02_15,0.106048583984375,2,1,15,3,1,0.0
2012-05-02_16,2.702362060546875,2,1,16,3,1,0.0
2012-05-02_17,112.8345947265625,2,1,17,3,1,0.0
2012-05-02_18,239.306396484375,2,1,18,3,1,0.0
2012-05-02_19,10.08001708984375,2,1,19,3,1,0.0
2012-05-02_20,-0.317718505859375,2,1,20,3,1,0.0
2012-05-02_21,1.1463165283203125,2,1,21,3,1,0.0
2012-05-02_22,-0.331268310546875,2,1,22,3,1,0.0
2012-05-02_23,-0.44498443603515625,2,2,23,3,1,0.0
2012-05-03_0,-1.0342483520507812,2,2,0,4,1,0.0
2012-05-03_1,-1.1141929626464844,2,2,1,4,1,0.0
2012-05-03_2,0.306793212890625,2,2,2,4,1,0.0
2012-05-03_3,-0.07228612899780273,2,2,3,4,1,0.0
2012-05-03_4,-0.11886930465698242,2,2,4,4,1,0.0
2012-05-03_5,-0.010040283203125,2,2,5,4,1,0.0
2012-05-03_6,0.138336181640625,2,2,6,4,1,0.0
2012-05-03_7,2.145843505859375,2,3,7,4,1,0.0
2012-05-03_8,35.3275146484375,2,3,8,4,1,0.0
2012-05-03_9,1.34393310546875,2,2,9,4,1,0.0
2012-05-03_10,-0.8053131103515625,2,2,10,4,1,0.0
2012-05-03_11,0.367401123046875,2,1,11,4,1,0.0
2012-05-03_12,-0.179901123046875,2,1,12,4,1,0.0
2012-05-03_13,0.62261962890625,2,1,13,4,1,0.0
2012-05-03_14,1.1803131103515625,2,1,14,4,1,0.0
2012-05-03_15,-1.836395263671875,2,1,15,4,1,0.0
2012-05-03_16,1.56622314453125,2,1,16,4,1,0.0
2012-05-03_17,-27.96435546875,2,1,17,4,1,0.0
2012-05-03_18,2.82257080078125,2,1,18,4,1,0.0
2012-05-03_19,9.65228271484375,2,1,19,4,1,0.0
2012-05-03_20,17.119293212890625,2,1,20,4,1,0.0
2012-05-03_21,3.951904296875,2,1,21,4,1,0.0
2012-05-03_22,0.267364501953125,2,1,22,4,1,0.0
2012-05-03_23,1.1707992553710938,2,1,23,4,1,0.0
2012-05-04_0,0.2498931884765625,2,1,0,5,1,0.0
2012-05-04_1,-0.9269447326660156,2,1,1,5,1,0.0
2012-05-04_2,0.015412330627441406,2,1,2,5,1,0.0
2012-05-04_3,0.27099132537841797,2,1,3,5,1,0.0
2012-05-04_4,-0.10439252853393555,2,1,4,5,1,0.0
2012-05-04_5,-0.012945175170898438,2,1,5,5,1,0.0
2012-05-04_6,-0.758453369140625,2,1,6,5,1,0.0
2012-05-04_7,-2.14288330078125,2,1,7,5,1,0.0
2012-05-04_8,-10.1588134765625,2,1,8,5,1,0.0
2012-05-04_9,-3.295074462890625,2,1,9,5,1,0.0
2012-05-04_10,0.9247283935546875,2,2,10,5,1,0.0
